2023-12-21 12:02:43,179 INFO    StreamThr :12665 [internal.py:wandb_internal():86] W&B internal server running at pid: 12665, started at: 2023-12-21 12:02:43.179022
2023-12-21 12:02:45,558 INFO    SenderThread:12665 [sender.py:send_exit():591] handling runtime: 1
2023-12-21 12:02:45,558 INFO    SenderThread:12665 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-21 12:02:45,558 INFO    SenderThread:12665 [sender.py:send_exit():597] send defer
2023-12-21 12:02:45,558 DEBUG   SenderThread:12665 [sender.py:send():382] send: files
2023-12-21 12:02:45,558 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:45,558 INFO    SenderThread:12665 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-21 12:02:45,558 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-21 12:02:45,559 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:45,559 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 0
2023-12-21 12:02:45,559 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 1
2023-12-21 12:02:45,559 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:45,559 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-21 12:02:45,559 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:45,559 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 1
2023-12-21 12:02:45,559 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 2
2023-12-21 12:02:45,559 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:45,559 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-21 12:02:45,559 INFO    HandlerThread:12665 [system_monitor.py:finish():203] Stopping system monitor
2023-12-21 12:02:45,559 INFO    HandlerThread:12665 [interfaces.py:finish():202] Joined cpu monitor
2023-12-21 12:02:45,559 DEBUG   SystemMonitor:12665 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-21 12:02:45,559 INFO    HandlerThread:12665 [interfaces.py:finish():202] Joined disk monitor
2023-12-21 12:02:45,559 DEBUG   SystemMonitor:12665 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-21 12:02:45,559 INFO    HandlerThread:12665 [interfaces.py:finish():202] Joined gpuapple monitor
2023-12-21 12:02:45,559 DEBUG   SystemMonitor:12665 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-21 12:02:45,559 INFO    HandlerThread:12665 [interfaces.py:finish():202] Joined memory monitor
2023-12-21 12:02:45,560 INFO    HandlerThread:12665 [interfaces.py:finish():202] Joined network monitor
2023-12-21 12:02:45,560 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:45,560 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 2
2023-12-21 12:02:45,560 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 3
2023-12-21 12:02:45,560 DEBUG   SenderThread:12665 [sender.py:send():382] send: telemetry
2023-12-21 12:02:45,560 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:45,560 DEBUG   SenderThread:12665 [sender.py:send():382] send: stats
2023-12-21 12:02:45,560 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-21 12:02:45,560 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:45,560 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 3
2023-12-21 12:02:45,560 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 4
2023-12-21 12:02:45,560 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:45,560 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-21 12:02:45,561 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:45,561 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 4
2023-12-21 12:02:45,561 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 5
2023-12-21 12:02:45,561 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:45,561 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-21 12:02:45,562 DEBUG   SenderThread:12665 [sender.py:send():382] send: summary
2023-12-21 12:02:45,562 INFO    SenderThread:12665 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-21 12:02:45,562 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:45,562 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 5
2023-12-21 12:02:45,562 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 6
2023-12-21 12:02:45,562 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:45,562 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-21 12:02:45,562 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:45,562 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 6
2023-12-21 12:02:45,564 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:02:45,676 INFO    Thread-12 :12665 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/conda-environment.yaml
2023-12-21 12:02:45,676 INFO    Thread-12 :12665 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/wandb-metadata.json
2023-12-21 12:02:45,676 INFO    Thread-12 :12665 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/wandb-summary.json
2023-12-21 12:02:45,794 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-21 12:02:45,918 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 7
2023-12-21 12:02:45,919 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: poll_exit
2023-12-21 12:02:45,919 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:45,919 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-21 12:02:45,919 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:45,919 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 7
2023-12-21 12:02:45,919 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 8
2023-12-21 12:02:45,919 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:45,919 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-21 12:02:45,919 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:45,919 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 8
2023-12-21 12:02:45,919 INFO    SenderThread:12665 [job_builder.py:build():298] Attempting to build job artifact
2023-12-21 12:02:45,919 INFO    SenderThread:12665 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-21 12:02:45,937 INFO    SenderThread:12665 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-21 12:02:45,940 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 9
2023-12-21 12:02:45,940 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:45,940 DEBUG   SenderThread:12665 [sender.py:send():382] send: artifact
2023-12-21 12:02:45,940 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-21 12:02:46,165 INFO    wandb-upload_0:12665 [upload_job.py:push():131] Uploaded file /var/folders/x1/4n8dxtl90v146d58_3dnbxp00000gn/T/tmpx4dskmv7wandb/rpweef4k-wandb-metadata.json
2023-12-21 12:02:46,681 INFO    Thread-12 :12665 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/config.yaml
2023-12-21 12:02:46,800 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-21 12:02:46,983 INFO    wandb-upload_1:12665 [upload_job.py:push():86] Skipped uploading /Users/hugoderohanwillner/Library/Application Support/wandb/artifacts/staging/tmpxozx13s6
2023-12-21 12:02:47,297 INFO    wandb-upload_0:12665 [upload_job.py:push():89] Uploaded file /Users/hugoderohanwillner/Library/Application Support/wandb/artifacts/staging/tmpe_jhfpfu
2023-12-21 12:02:48,492 INFO    SenderThread:12665 [sender.py:send_artifact():1470] sent artifact job-https___github.com_pnikitits_ADR_mission_planning.git_Complete.py - {'id': 'QXJ0aWZhY3Q6NjcxODA3Nzk4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNTA0MjUxNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjcxNzk3Mzg1', 'versionIndex': 0}}}
2023-12-21 12:02:48,492 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:48,492 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 9
2023-12-21 12:02:48,492 INFO    SenderThread:12665 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-21 12:02:48,685 INFO    SenderThread:12665 [dir_watcher.py:finish():388] scan: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files
2023-12-21 12:02:48,686 INFO    SenderThread:12665 [dir_watcher.py:finish():402] scan save: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/requirements.txt requirements.txt
2023-12-21 12:02:48,686 INFO    SenderThread:12665 [dir_watcher.py:finish():402] scan save: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/config.yaml config.yaml
2023-12-21 12:02:48,687 INFO    SenderThread:12665 [dir_watcher.py:finish():402] scan save: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/wandb-summary.json wandb-summary.json
2023-12-21 12:02:48,688 INFO    SenderThread:12665 [dir_watcher.py:finish():402] scan save: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/conda-environment.yaml conda-environment.yaml
2023-12-21 12:02:48,690 INFO    SenderThread:12665 [dir_watcher.py:finish():402] scan save: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/wandb-metadata.json wandb-metadata.json
2023-12-21 12:02:48,690 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 10
2023-12-21 12:02:48,690 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: poll_exit
2023-12-21 12:02:48,690 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:48,691 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-21 12:02:48,692 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:48,692 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 10
2023-12-21 12:02:48,692 INFO    SenderThread:12665 [file_pusher.py:finish():175] shutting down file pusher
2023-12-21 12:02:49,108 INFO    wandb-upload_1:12665 [upload_job.py:push():131] Uploaded file /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/requirements.txt
2023-12-21 12:02:49,144 INFO    wandb-upload_0:12665 [upload_job.py:push():131] Uploaded file /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/config.yaml
2023-12-21 12:02:49,226 INFO    wandb-upload_3:12665 [upload_job.py:push():131] Uploaded file /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/conda-environment.yaml
2023-12-21 12:02:49,273 INFO    wandb-upload_2:12665 [upload_job.py:push():131] Uploaded file /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/files/wandb-summary.json
2023-12-21 12:02:49,477 INFO    Thread-11 :12665 [sender.py:transition_state():617] send defer: 11
2023-12-21 12:02:49,477 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:49,477 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-21 12:02:49,478 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:49,478 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 11
2023-12-21 12:02:49,478 INFO    SenderThread:12665 [file_pusher.py:join():181] waiting for file pusher
2023-12-21 12:02:49,478 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 12
2023-12-21 12:02:49,479 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:49,479 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-21 12:02:49,479 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:49,480 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 12
2023-12-21 12:02:49,480 INFO    SenderThread:12665 [file_stream.py:finish():595] file stream finish called
2023-12-21 12:02:49,638 INFO    SenderThread:12665 [file_stream.py:finish():599] file stream finish is done
2023-12-21 12:02:49,638 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 13
2023-12-21 12:02:49,639 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:49,639 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-21 12:02:49,639 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:49,640 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 13
2023-12-21 12:02:49,640 INFO    SenderThread:12665 [sender.py:transition_state():617] send defer: 14
2023-12-21 12:02:49,640 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: defer
2023-12-21 12:02:49,640 INFO    HandlerThread:12665 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-21 12:02:49,640 DEBUG   SenderThread:12665 [sender.py:send():382] send: final
2023-12-21 12:02:49,640 DEBUG   SenderThread:12665 [sender.py:send():382] send: footer
2023-12-21 12:02:49,640 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: defer
2023-12-21 12:02:49,640 INFO    SenderThread:12665 [sender.py:send_request_defer():613] handle sender defer: 14
2023-12-21 12:02:49,641 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-21 12:02:49,641 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: server_info
2023-12-21 12:02:49,641 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: get_summary
2023-12-21 12:02:49,642 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-21 12:02:49,642 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: poll_exit
2023-12-21 12:02:49,642 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 12:02:49,642 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: server_info
2023-12-21 12:02:49,644 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: job_info
2023-12-21 12:02:49,781 DEBUG   SenderThread:12665 [sender.py:send_request():409] send_request: job_info
2023-12-21 12:02:49,781 INFO    MainThread:12665 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2023-12-21 12:02:49,781 INFO    MainThread:12665 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2023-12-21 12:02:49,781 INFO    MainThread:12665 [wandb_run.py:_footer_sync_info():3796] logging synced files
2023-12-21 12:02:49,782 DEBUG   HandlerThread:12665 [handler.py:handle_request():146] handle_request: shutdown
2023-12-21 12:02:49,782 INFO    HandlerThread:12665 [handler.py:finish():866] shutting down handler
2023-12-21 12:02:50,648 INFO    WriterThread:12665 [datastore.py:close():294] close: /Users/hugoderohanwillner/Documents/MSc AI/Lab Project/ADR_Mission_Planning/ADR_mission_planning/wandb/run-20231221_120243-bhqlh3so/run-bhqlh3so.wandb
2023-12-21 12:02:50,785 INFO    SenderThread:12665 [sender.py:finish():1548] shutting down sender
2023-12-21 12:02:50,786 INFO    SenderThread:12665 [file_pusher.py:finish():175] shutting down file pusher
2023-12-21 12:02:50,786 INFO    SenderThread:12665 [file_pusher.py:join():181] waiting for file pusher
